"molregno","canonical_smiles","similarity","SAMPLE","Molecule_RDKitCanonical","activity_id","assay_id","doc_id","record_id","standard_relation","standard_value","standard_units","standard_flag","standard_type","activity_comment","data_validity_comment","description","assay_type","assay_test_type","assay_category","assay_organism","assay_tax_id","assay_strain","assay_tissue","assay_cell_type","assay_subcellular_fraction","tid","relationship_type","confidence_score","curated_by","src_id","src_assay_id","chembl_id","target_type","pref_name","tax_id","organism","species_group_flag","Iteration","RankSantiagoFloriane","RankSereina","cScore","rSquared","ec50","ec50_l","ec50_u","EMOLECULES_ID","supplier","CATALOG_NUMBER"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5083234,688905,54149,1310621,"=",16.0,"hr",1,"MRT",,,"Mean residence time in human after iv administration","A","In vivo",,"Homo sapiens",9606,,,,,22224,"N",1,"Expert",1,,"CHEMBL1614673","ADMET","ADMET",,,,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098358,695842,54507,1313538,"=",27.1,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum 3D7","F",,,"Plasmodium falciparum 3D7",36329,,,,,22226,"U",0,"Autocuration",1,,"CHEMBL1640894","UNCHECKED","Unchecked",,,,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098359,695840,54507,1313538,"=",569.5,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK127","F",,,"Plasmodium falciparum",5833,"isolate AK127",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640754","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098360,695839,54507,1313538,"=",549.2,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK182","F",,,"Plasmodium falciparum",5833,"isolate AK182",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640753","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098361,695837,54507,1313538,"=",495.3,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK227","F",,,"Plasmodium falciparum",5833,"isolate AK227",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640751","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098362,695838,54507,1313538,"=",333.3,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate CDA-1553","F",,,"Plasmodium falciparum",5833,"isolate CDA-1553",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640752","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098363,695836,54507,1313538,"=",296.6,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK150 D-0","F",,,"Plasmodium falciparum",5833,"isolate AK150 D-0",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640750","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098364,695835,54507,1313538,"=",270.4,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK249","F",,,"Plasmodium falciparum",5833,"isolate AK249",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640749","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098365,695834,54507,1313538,"=",270.2,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK121","F",,,"Plasmodium falciparum",5833,"isolate AK121",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640748","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098366,695833,54507,1313538,"=",234.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK158","F",,,"Plasmodium falciparum",5833,"isolate AK158",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640747","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098367,695831,54507,1313538,"=",227.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK167","F",,,"Plasmodium falciparum",5833,"isolate AK167",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640745","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098368,695832,54507,1313538,"=",210.5,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK222","F",,,"Plasmodium falciparum",5833,"isolate AK222",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640746","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098369,695830,54507,1313538,"=",207.7,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK152 D-56","F",,,"Plasmodium falciparum",5833,"isolate AK152 D-56",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640744","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098370,695829,54507,1313538,"=",181.5,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK062","F",,,"Plasmodium falciparum",5833,"isolate AK062",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640743","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098371,695828,54507,1313538,"=",145.8,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK144","F",,,"Plasmodium falciparum",5833,"isolate AK144",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640742","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098372,695826,54507,1313538,"=",141.1,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK018","F",,,"Plasmodium falciparum",5833,"isolate AK018",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640740","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098373,695827,54507,1313538,"=",91.6,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK150 D-42","F",,,"Plasmodium falciparum",5833,"isolate AK150 D-42",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640741","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098374,695825,54507,1313538,"=",80.1,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate 9067","F",,,"Plasmodium falciparum",5833,"isolate 9067",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640739","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098375,695824,54507,1313538,"=",78.2,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate 8885","F",,,"Plasmodium falciparum",5833,"isolate 8885",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640738","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098376,695823,54507,1313538,"=",73.9,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK183","F",,,"Plasmodium falciparum",5833,"isolate AK183",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640737","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098377,695843,54507,1313538,"=",73.3,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate 6816","F",,,"Plasmodium falciparum",5833,"isolate 6816",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640895","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098378,695844,54507,1313538,"=",55.8,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate 8966","F",,,"Plasmodium falciparum",5833,"isolate 8966",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640896","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098379,695845,54507,1313538,"=",54.1,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK033 D-49","F",,,"Plasmodium falciparum",5833,"isolate AK033 D-49",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640897","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098380,695846,54507,1313538,"=",42.4,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK022D-0","F",,,"Plasmodium falciparum",5833,"isolate AK022D-0",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640898","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098381,695847,54507,1313538,"=",41.5,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate 9070","F",,,"Plasmodium falciparum",5833,"isolate 9070",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640899","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098382,695848,54507,1313538,"=",35.9,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate 8977","F",,,"Plasmodium falciparum",5833,"isolate 8977",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640900","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098383,695849,54507,1313538,"=",32.8,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK033 D-0","F",,,"Plasmodium falciparum",5833,"isolate AK033 D-0",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640901","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098384,695850,54507,1313538,"=",30.6,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate 8968","F",,,"Plasmodium falciparum",5833,"isolate 8968",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640902","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098385,695851,54507,1313538,"=",27.8,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate 8948","F",,,"Plasmodium falciparum",5833,"isolate 8948",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640903","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098386,695852,54507,1313538,"=",22.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate AK022 D-28","F",,,"Plasmodium falciparum",5833,"isolate AK022 D-28",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640904","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098387,695853,54507,1313538,"=",20.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum isolate 8973","F",,,"Plasmodium falciparum",5833,"isolate 8973",,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640905","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098388,695854,54507,1313538,"=",182.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum harboring 1 DNNND repeat","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640906","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098389,695855,54507,1313538,"=",141.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum harboring 1 DDNHNDHHNND repeat","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640907","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098390,695856,54507,1313538,"=",227.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum harboring 2 DNNND repeat","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640908","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098391,695857,54507,1313538,"=",45.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum harboring 3 DNNND repeat","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640909","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098392,695857,54507,1313538,"=",125.0,"nM",1,"IC90",,,"Antimalarial activity against Plasmodium falciparum harboring 3 DNNND repeat","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640909","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098393,695854,54507,1313538,"=",157.0,"nM",1,"IC90",,,"Antimalarial activity against Plasmodium falciparum harboring 1 DNNND repeat","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640906","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098394,695855,54507,1313538,"=",471.0,"nM",1,"IC90",,,"Antimalarial activity against Plasmodium falciparum harboring 1 DDNHNDHHNND repeat","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640907","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098399,695858,54507,1313538,"=",142.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum harboring pfcrt gene","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640910","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098400,695859,54507,1313538,"=",164.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum harboring pfcrt-76 mutant gene","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640911","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098401,695860,54507,1313538,"=",208.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum harboring pfmdr1 gene","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640912","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098402,695861,54507,1313538,"=",74.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum harboring pfmdr1-86 mutant gene","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640913","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098403,695862,54507,1313538,"=",92.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum harboring pfmdr1 gene with 2 DNNND repeat","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640914","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
371643,"COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",5098404,695863,54507,1313538,"=",249.0,"nM",1,"IC50",,,"Antimalarial activity against Plasmodium falciparum harboring pfmdr1-86 mutant gene with 2 DNNND repeat","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Autocuration",1,,"CHEMBL1640915","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,20,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
