"molregno","canonical_smiles","similarity","SAMPLE","Molecule_RDKitCanonical","activity_id","assay_id","doc_id","record_id","standard_relation","standard_value","standard_units","standard_flag","standard_type","activity_comment","data_validity_comment","description","assay_type","assay_test_type","assay_category","assay_organism","assay_tax_id","assay_strain","assay_tissue","assay_cell_type","assay_subcellular_fraction","tid","relationship_type","confidence_score","curated_by","src_id","src_assay_id","chembl_id","target_type","pref_name","tax_id","organism","species_group_flag","Iteration","RankSantiagoFloriane","RankSereina","cScore","rSquared","ec50","ec50_l","ec50_u","EMOLECULES_ID","supplier","CATALOG_NUMBER"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3048606,600892,49166,871103,,1116.9,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum K1","F",,,"Plasmodium falciparum",5833,"K1",,,,50425,"N",1,"Autocuration",4,,"CHEMBL730641","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3048778,600893,49166,871103,,1908.5,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum V1/S","F",,,"Plasmodium falciparum",5833,"V1/S",,,,50425,"N",1,"Autocuration",4,,"CHEMBL730642","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3048950,600894,49166,871103,,13643.9,"nM",1,"EC50",,,"ST_JUDE: Growth inhibition of to Toxoplasma gondii, in human U-2OS cells, as measured by luciferase.","F",,,"Toxoplasma gondii",383379,"RH",,,,50472,"N",1,"Autocuration",4,,"CHEMBL730643","ORGANISM","Toxoplasma gondii",5811,"Toxoplasma gondii",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3049122,600895,49166,871103,,12179.7,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using luciferase to measure ATP as an indicator of the viability of Trypanosoma brucei","F",,,"Trypanosoma brucei",5702,"3D7",,,,50418,"N",1,"Autocuration",4,,"CHEMBL730920","ORGANISM","Trypanosoma brucei",5691,"Trypanosoma brucei",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3049272,600898,49166,871103,,8250.5,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using luciferase to measure ATP as an indicator of the viability of human epithelial hepatocellular carcinoma cells (HepG2)","T",,,"Homo sapiens",9606,,,"HepG2",,81020,"N",1,"Autocuration",4,,"CHEMBL1038864","CELL-LINE","HepG2",9606,"Homo sapiens",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3049444,600899,49166,871103,,20017.3,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using luciferase to measure ATP as an indicator of the viability of human epithelial embryonic kidney cells (HEK293)","T",,,"Homo sapiens",9606,,,"HEK293",,80936,"N",1,"Autocuration",4,,"CHEMBL1038865","CELL-LINE","HEK293",9606,"Homo sapiens",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3049761,600903,49166,871103,,357.2,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum SB-A6","F",,,"Plasmodium falciparum",5833,"SB-A6",,,,50425,"N",1,"Autocuration",4,,"CHEMBL1038869","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3049933,600904,49166,871103,,1196.1,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum D10 transfected with yeast DHOD","F",,,"Plasmodium falciparum",5833,"D10",,,,50425,"N",1,"Autocuration",4,,"CHEMBL1038870","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3050031,600896,49166,871103,,2.9,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using Alamar Blue to measure viability of Leishmania major","F",,,"Leishmania major",5664,,,,,50460,"N",1,"Autocuration",4,,"CHEMBL1038862","ORGANISM","Leishmania major",5664,"Leishmania major",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3050203,600897,49166,871103,,20106.9,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using luciferase to measure ATP as an indicator of the viability of human foreskin fibroblast cells (BJ)","T",,,"Homo sapiens",9606,,,"BJ",,80704,"N",1,"Autocuration",4,,"CHEMBL1038863","CELL-LINE","BJ",9606,"Homo sapiens",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3050358,600900,49166,871103,,14944.8,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using luciferase to measure ATP as an indicator of the viability of human Burkitt''s lymphoma lymphoblast cells (Raji)","T",,,"Homo sapiens",9606,,,"Raji",,80414,"N",1,"Autocuration",4,,"CHEMBL1038866","CELL-LINE","Raji",9606,"Homo sapiens",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3050530,600901,49166,871103,,488.9,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum Dd2","F",,,"Plasmodium falciparum",5833,"Dd2",,,,50425,"N",1,"Autocuration",4,,"CHEMBL1038867","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3050702,600902,49166,871103,,354.1,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum W2","F",,,"Plasmodium falciparum",5833,"W2",,,,50425,"N",1,"Autocuration",4,,"CHEMBL1038868","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3051948,600890,49166,871103,">",15000.0,"nM",1,"EC50",,,"ST_JUDE: Plasmodium falciparum K1 EC50 (uM) as measured by SYBR green dye","F",,,"Plasmodium falciparum",5833,"K1",,,,50425,"N",1,"Autocuration",4,,"CHEMBL730080","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3052123,600889,49166,871103,,673.1,"nM",1,"EC50",,,"ST_JUDE: Plasmodium falciparum 3D7 EC50 (uM) as measured by SYBR green dye","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Autocuration",4,,"CHEMBL730079","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3707295,688493,51887,1144913,"=",28183.8,"nM",1,"Potency","Inconclusive",,"PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of Human Jumonji Domain Containing 2E (JMJD2E). (Class of assay: confirmatory) ","F",,"confirmatory","Homo sapiens",9606,,,,,103659,"D",9,"Autocuration",7,"2147","CHEMBL1613914","SINGLE PROTEIN","Lysine-specific demethylase 4D-like",9606,"Homo sapiens",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3780835,688382,51887,1144913,"=",39810.7,"nM",1,"Potency","Not Active",,"PUBCHEM_BIOASSAY: qHTS Fluorescence Polarization Assay for Inhibitors of MLL CXXC domain - DNA interaction. (Class of assay: confirmatory) [Related pubchem assays: 2698 (Summary assay.)]","F",,"confirmatory","Homo sapiens",9606,,,,,103732,"D",9,"Autocuration",7,"2662","CHEMBL1614410","SINGLE PROTEIN","Histone-lysine N-methyltransferase MLL",9606,"Homo sapiens",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",3948785,688779,51887,1144913,"=",31622.8,"nM",1,"Potency","Inconclusive",,"PUBCHEM_BIOASSAY: Counterscreen qHTS for Inhibitors of Tau Fibril Formation, Fluorescence Polarization. This assay monitors tau fibrillation by fluorescence polarization (FP) of Alexa 594-labeled K18 P301L, which does not fibrillize readily but incorporates into growing filaments of unlabeled tau. (Class of assay: confirmatory) [Related pubchem assays: 596 ]","F",,"confirmatory",,,,,,,103657,"H",8,"Autocuration",7,"1463","CHEMBL1614502","SINGLE PROTEIN","Microtubule-associated protein tau",9606,"Homo sapiens",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",4035100,688739,51887,1144913,"=",4466.8,"nM",1,"Potency","Inconclusive",,"PUBCHEM_BIOASSAY: qHTS for Inhibitors of Tau Fibril Formation, Thioflavin T Binding. (Class of assay: confirmatory) [Related pubchem assays: 596 ]","B",,"confirmatory","Homo sapiens",9606,,,,,103657,"D",9,"Autocuration",7,"1460","CHEMBL1614421","SINGLE PROTEIN","Microtubule-associated protein tau",9606,"Homo sapiens",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",4073962,688759,51887,1144913,"=",35481.3,"nM",1,"Potency","Inconclusive",,"PUBCHEM_BIOASSAY: VP16 counterscreen qHTS for inhibitors of ROR gamma transcriptional activity. (Class of assay: confirmatory) ","F",,"confirmatory","Mus musculus",10090,,,,,103664,"D",9,"Autocuration",7,"2546","CHEMBL1614441","SINGLE PROTEIN","Nuclear receptor ROR-gamma",10090,"Mus musculus",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",4127552,688235,51887,1144913,"=",28230.0,"nM",1,"IC50","Active",,"PUBCHEM_BIOASSAY: A Counter Screen to identiry small molecule screen for inhibitors of the PhoP region in Salmonella Typhimurium. (Class of assay: confirmatory) [Related pubchem assays: 2253, 1863, 1981, 1874 ]","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"2401","CHEMBL1614455","UNCHECKED","Unchecked",,,0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",4221699,688239,51887,1144913,"=",29092.9,"nM",1,"Potency","Inconclusive",,"PUBCHEM_BIOASSAY: qHTS Assay for Lipid Storage Modulators in Drosophila S3 Cells. (Class of assay: confirmatory) ","F",,"confirmatory","Drosophila",7215,,,,,22226,"U",0,"Autocuration",7,"2685","CHEMBL1614459","UNCHECKED","Unchecked",,,0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",4302641,688118,51887,1144913,"=",32620.0,"nM",1,"IC50","Active",,"PUBCHEM_BIOASSAY: A screen for inhibitors of the PhoP region in Salmonella Typhimurium using a modified counterscreen. (Class of assay: confirmatory) [Related pubchem assays: 2253, 1863, 1874 ]","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"1981","CHEMBL1614127","UNCHECKED","Unchecked",,,0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",4380743,688141,51887,1144913,"=",12589.3,"nM",1,"Potency","Active",,"PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of Bacillus subtilis Sfp phosphopantetheinyl transferase (PPTase). (Class of assay: confirmatory) ","F",,"confirmatory","Bacillus subtilis",1423,,,,,103681,"D",9,"Autocuration",7,"1490","CHEMBL1614174","SINGLE PROTEIN","4'-phosphopantetheinyl transferase ffp",1423,"Bacillus subtilis",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",4388698,688186,51887,1144913,"=",6540.0,"nM",1,"EC50","Active",,"PUBCHEM_BIOASSAY: A cytotoxicity screen of small molecule inhibitors of the PhoP region in Salmonella Typhimurium identified in the primary screen. (Class of assay: confirmatory) [Related pubchem assays: 1863, 1981, 1874 ]","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"2253","CHEMBL1614312","UNCHECKED","Unchecked",,,0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",4437657,688157,51887,1144913,"=",5623.4,"nM",1,"Potency","Not Active",,"PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of Influenza NS1 Protein Function. (Class of assay: confirmatory) ","F",,"confirmatory","Influenza A virus (A/WSN/1933(H1N1))",382835,,,,,103736,"D",9,"Autocuration",7,"2326","CHEMBL1614236","SINGLE PROTEIN","Nonstructural protein 1",382835,"Influenza A virus",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",4511728,688171,51887,1144913,"=",1584.9,"nM",1,"Potency","Inconclusive",,"PUBCHEM_BIOASSAY: qHTS for Inhibitors of Tau Fibril Formation, Fluorescence Polarization. (Class of assay: confirmatory) [Related pubchem assays: 596 ]","F",,"confirmatory","Homo sapiens",9606,,,,,103657,"D",9,"Autocuration",7,"1468","CHEMBL1614250","SINGLE PROTEIN","Microtubule-associated protein tau",9606,"Homo sapiens",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",4682346,688274,51887,1144913,"=",37880.0,"nM",1,"IC50","Active",,"PUBCHEM_BIOASSAY: A small molecule screen for inhibitors of the PhoP region in Salmonella Typhimurium. (Class of assay: confirmatory) [Related pubchem assays: 2253, 1981, 1874 ]","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"1863","CHEMBL1613789","UNCHECKED","Unchecked",,,0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",4690323,688276,51887,1144913,"=",20680.0,"nM",1,"IC50","Active",,"PUBCHEM_BIOASSAY: A counter screen for small molecule screen for inhibitors of the PhoP region in Salmonella typhi. (Class of assay: confirmatory) [Related pubchem assays: 1850, 1864, 2252, 1985 ]","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"2384","CHEMBL1613791","UNCHECKED","Unchecked",,,0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",4717393,688258,51887,1144913,"=",39810.7,"nM",1,"Potency","Inconclusive",,"PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of the ERK Signaling Pathway using a Homogeneous Screening Assay; Stimulation with EGF. (Class of assay: confirmatory) [Related pubchem assays: 995 ]","F",,"confirmatory","Homo sapiens",9606,,,,,11638,"D",9,"Autocuration",7,"1454","CHEMBL1614521","SINGLE PROTEIN","MAP kinase ERK2",9606,"Homo sapiens",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",4806260,688620,51887,1144913,"=",35481.3,"nM",1,"Potency","Inconclusive",,"PUBCHEM_BIOASSAY: qHTS for inhibitors of ROR gamma transcriptional activity. (Class of assay: confirmatory) ","F",,"confirmatory","Mus musculus",10090,,,,,103664,"D",9,"Autocuration",7,"2551","CHEMBL1614087","SINGLE PROTEIN","Nuclear receptor ROR-gamma",10090,"Mus musculus",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",4892600,688585,51887,1144913,"=",25118.9,"nM",1,"Potency","Inconclusive",,"PUBCHEM_BIOASSAY: qHTS Assay for Antagonists of the Neuropeptide S Receptor: cAMP Signal Transduction. (Class of assay: confirmatory) ","F",,"confirmatory","Homo sapiens",9606,,,,,101097,"D",9,"Autocuration",7,"1461","CHEMBL1614052","SINGLE PROTEIN","Neuropeptide S receptor",9606,"Homo sapiens",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",4992668,688633,51887,1144913,"=",3810.0,"nM",1,"IC50","Active",,"PUBCHEM_BIOASSAY: A small molecule screen for inhibitors of the PhoP region in Salmonella typhi. (Class of assay: confirmatory) [Related pubchem assays: 1864, 2252, 1985 ]","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"1850","CHEMBL1614100","UNCHECKED","Unchecked",,,0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",5019023,688854,51887,1144913,"=",5900.0,"nM",1,"EC50","Active",,"PUBCHEM_BIOASSAY: A cytotoxicity screen of small molecule inhibitors of the PhoP region in Salmonella typhi identified in the primary screen. (Class of assay: confirmatory) [Related pubchem assays: 1850, 1864, 1985 ]","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"2252","CHEMBL1613923","UNCHECKED","Unchecked",,,0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",5019966,688845,51887,1144913,"=",15063.0,"nM",1,"IC50","Active",,"PUBCHEM_BIOASSAY: A screen for inhibitors of the PhoP region in Salmonella Typhi using a modified counterscreen. (Class of assay: confirmatory) ","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"1985","CHEMBL1613892","UNCHECKED","Unchecked",,,0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",5329581,737121,51887,1144913,">",80000.0,"nM",1,"EC50","inactive",,"PUBCHEM_BIOASSAY: Dose response counterscreen for uHTS small molecule activators of the adaptive arm of the Unfolded Protein Response via a luminescent-based reporter assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463104, AID463126]","F",,"confirmatory","Cricetulus griseus",10029,,,,,22226,"U",0,"Autocuration",7,"489027","CHEMBL1737865","UNCHECKED","Unchecked",,,0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",5336847,737185,51887,1144913,,35481.3,"nM",1,"Potency","inconclusive",,"PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors and Activators of N370S glucocerebrosidase as a Potential Chaperone Treatment of Gaucher Disease. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1473, AID2293, AID2577, AID2578, AID2587, AID2588, AID2589, AID2590, AID2592, AID2593, AID2595, AID2596, AID2597, AID2613, AID2671, AID488845]","F",,"confirmatory","Homo sapiens",9606,,,,,10733,"D",9,"Autocuration",7,"2101","CHEMBL1613818","SINGLE PROTEIN","Beta-glucocerebrosidase",9606,"Homo sapiens",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",5378025,737187,51887,1144913,,50118.7,"nM",1,"Potency","Active",,"PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of JMJD2A-Tudor Domain. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID504402]","F",,"confirmatory","Homo sapiens",9606,,,,,101373,"D",9,"Autocuration",7,"504339","CHEMBL1737991","SINGLE PROTEIN","Lysine-specific demethylase 4A",9606,"Homo sapiens",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",5487974,737257,51887,1144913,,18356.4,"nM",1,"Potency","Active",,"PUBCHEM_BIOASSAY: Nrf2 qHTS screen for inhibitors. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID493153, AID493163, AID504648]","F",,"confirmatory","Homo sapiens",9606,,,,,103144,"D",9,"Autocuration",7,"504444","CHEMBL1738184","SINGLE PROTEIN","Nuclear factor erythroid 2-related factor 2",9606,"Homo sapiens",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
584384,"Cl.Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1",0.8125,"SJ000027935-4","Clc1ccc(Nc2nc(NCc3ccco3)c3ccccc3n2)cc1",5501439,737262,51887,1144913,">",20000.0,"nM",1,"IC50","inactive",,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS for the identification of UBC13 Polyubiquitin Inhibitors via a TR-FRET Assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID485273, AID485343, AID493182]","F",,"confirmatory","Homo sapiens",9606,,,,,101440,"D",9,"Autocuration",7,"493155","CHEMBL1738239","SINGLE PROTEIN","Ubiquitin-conjugating enzyme E2 N",9606,"Homo sapiens",0,67,618,,"A Active",1.0,0.29,0.28,0.31,2169478,"ENAMINE","Z56851748"
