"molregno","standard_inchi","canonical_smiles","SAMPLE","activity_id","assay_id","doc_id","record_id","standard_relation","standard_value","standard_units","standard_flag","standard_type","activity_comment","data_validity_comment","description","assay_type","assay_test_type","assay_category","assay_organism","assay_tax_id","assay_strain","assay_tissue","assay_cell_type","assay_subcellular_fraction","tid","relationship_type","confidence_score","curated_by","src_id","src_assay_id","chembl_id","target_type","pref_name","tax_id","organism","species_group_flag","Iteration","RankSantiagoFloriane","RankSereina","cScore","rSquared","ec50","ec50_l","ec50_u","EMOLECULES_ID","supplier","CATALOG_NUMBER"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",3049250,600898,49166,870300,,4766.8,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using luciferase to measure ATP as an indicator of the viability of human epithelial hepatocellular carcinoma cells (HepG2)","T",,,"Homo sapiens",9606,,,"HepG2",,81020,"N",1,"Autocuration",4,,"CHEMBL1038864","CELL-LINE","HepG2",9606,"Homo sapiens",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",3049422,600899,49166,870300,,8666.1,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using luciferase to measure ATP as an indicator of the viability of human epithelial embryonic kidney cells (HEK293)","T",,,"Homo sapiens",9606,,,"HEK293",,80936,"N",1,"Autocuration",4,,"CHEMBL1038865","CELL-LINE","HEK293",9606,"Homo sapiens",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",3049594,600900,49166,870300,,8220.4,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using luciferase to measure ATP as an indicator of the viability of human Burkitt''s lymphoma lymphoblast cells (Raji)","T",,,"Homo sapiens",9606,,,"Raji",,80414,"N",1,"Autocuration",4,,"CHEMBL1038866","CELL-LINE","Raji",9606,"Homo sapiens",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",3049739,600903,49166,870300,,305.4,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum SB-A6","F",,,"Plasmodium falciparum",5833,"SB-A6",,,,50425,"N",1,"Autocuration",4,,"CHEMBL1038869","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",3049911,600904,49166,870300,,1068.1,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum D10 transfected with yeast DHOD","F",,,"Plasmodium falciparum",5833,"D10",,,,50425,"N",1,"Autocuration",4,,"CHEMBL1038870","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",3050009,600896,49166,870300,,8.8,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using Alamar Blue to measure viability of Leishmania major","F",,,"Leishmania major",5664,,,,,50460,"N",1,"Autocuration",4,,"CHEMBL1038862","ORGANISM","Leishmania major",5664,"Leishmania major",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",3050181,600897,49166,870300,,8409.5,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using luciferase to measure ATP as an indicator of the viability of human foreskin fibroblast cells (BJ)","T",,,"Homo sapiens",9606,,,"BJ",,80704,"N",1,"Autocuration",4,,"CHEMBL1038863","CELL-LINE","BJ",9606,"Homo sapiens",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",3050508,600901,49166,870300,,651.3,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum Dd2","F",,,"Plasmodium falciparum",5833,"Dd2",,,,50425,"N",1,"Autocuration",4,,"CHEMBL1038867","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",3050680,600902,49166,870300,">",10176.0,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum W2","F",,,"Plasmodium falciparum",5833,"W2",,,,50425,"N",1,"Autocuration",4,,"CHEMBL1038868","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",3051528,600889,49166,870300,,1148.9,"nM",1,"EC50",,,"ST_JUDE: Plasmodium falciparum 3D7 EC50 (uM) as measured by SYBR green dye","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Autocuration",4,,"CHEMBL730079","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",5237270,726822,55744,1335105,"=",92.86,"%",1,"Inhibition",,,"Anticancer activity against human HT-29 cells assessed as growth inhibition at 100 uM by MTT assay","F",,,"Homo sapiens",9606,,,"HT-29",,80166,"N",1,"Autocuration",1,,"CHEMBL1686422","CELL-LINE","HT-29",9606,"Homo sapiens",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",5237288,726823,55744,1335105,"=",88.05,"%",1,"Inhibition",,,"Anticancer activity against human SK-MEL-2 cells assessed as growth inhibition at 100 uM by MTT assay","F",,,"Homo sapiens",9606,,,"SK-MEL-2",,80482,"N",1,"Autocuration",1,,"CHEMBL1686423","CELL-LINE","SK-MEL-2",9606,"Homo sapiens",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",5237306,726824,55744,1335105,"=",91.82,"%",1,"Inhibition",,,"Anticancer activity against human SKOV3 cells assessed as growth inhibition at 100 uM by MTT assay","F",,,"Homo sapiens",9606,,,"SK-OV-3",,80493,"N",1,"Autocuration",1,,"CHEMBL1686424","CELL-LINE","SK-OV-3",9606,"Homo sapiens",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",5237334,726826,55744,1335105,"=",19170.0,"nM",1,"IC50",,,"Anticancer activity against human DU145 cells by MTT assay","F",,,"Homo sapiens",9606,,,"DU-145",,80125,"N",1,"Autocuration",1,,"CHEMBL1686426","CELL-LINE","DU-145",9606,"Homo sapiens",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",5237352,726827,55744,1335105,"=",16470.0,"nM",1,"IC50",,,"Anticancer activity against human HT-29 cells by MTT assay","F",,,"Homo sapiens",9606,,,"HT-29",,80166,"N",1,"Autocuration",1,,"CHEMBL1686427","CELL-LINE","HT-29",9606,"Homo sapiens",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",5237380,726831,55744,1335105,"=",57.95,"%",1,"Inhibition",,,"Anticancer activity against human DU145 cells assessed as growth inhibition at 10 uM by MTT assay","F",,,"Homo sapiens",9606,,,"DU-145",,80125,"N",1,"Autocuration",1,,"CHEMBL1686431","CELL-LINE","DU-145",9606,"Homo sapiens",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",5237388,726832,55744,1335105,"=",83.27,"%",1,"Inhibition",,,"Anticancer activity against human HT-29 cells assessed as growth inhibition at 10 uM by MTT assay","F",,,"Homo sapiens",9606,,,"HT-29",,80166,"N",1,"Autocuration",1,,"CHEMBL1686432","CELL-LINE","HT-29",9606,"Homo sapiens",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589373,"InChI=1S/C23H22N4O/c1-2-28-19-14-12-18(13-15-19)25-23-26-21-11-7-6-10-20(21)22(27-23)24-16-17-8-4-3-5-9-17/h3-15H,2,16H2,1H3,(H2,24,25,26,27)","CCOc1ccc(Nc2nc(NCc3ccccc3)c4ccccc4n2)cc1","SJ000171307-4",5237396,726919,55744,1335105,"=",91.58,"%",1,"Inhibition",,,"Anticancer activity against human SK-MEL-2 cells assessed as growth inhibition at 10 uM by MTT assay","F",,,"Homo sapiens",9606,,,"SK-MEL-2",,80482,"N",1,"Autocuration",1,,"CHEMBL1686708","CELL-LINE","SK-MEL-2",9606,"Homo sapiens",0,10,310,,"A Active",1.0,0.52,0.47,0.59,6296699,"ENAMINE","Z56833777"
589864,"InChI=1S/C17H19ClN2O2S/c1-21-15-8-7-12(11-16(15)22-2)9-10-19-17(23)20-14-6-4-3-5-13(14)18/h3-8,11H,9-10H2,1-2H3,(H2,19,20,23)","COc1ccc(CCNC(=S)Nc2ccccc2Cl)cc1OC","SJ000180705-2",3047545,600890,49166,870876,,1358.1,"nM",1,"EC50",,,"ST_JUDE: Plasmodium falciparum K1 EC50 (uM) as measured by SYBR green dye","F",,,"Plasmodium falciparum",5833,"K1",,,,50425,"N",1,"Autocuration",4,,"CHEMBL730080","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,11,589,425,"A Active",1.0,0.59,0.55,0.61,2194279,"CHEMBRIDGE","7202723"
589864,"InChI=1S/C17H19ClN2O2S/c1-21-15-8-7-12(11-16(15)22-2)9-10-19-17(23)20-14-6-4-3-5-13(14)18/h3-8,11H,9-10H2,1-2H3,(H2,19,20,23)","COc1ccc(CCNC(=S)Nc2ccccc2Cl)cc1OC","SJ000180705-2",3051036,600889,49166,870876,,1289.6,"nM",1,"EC50",,,"ST_JUDE: Plasmodium falciparum 3D7 EC50 (uM) as measured by SYBR green dye","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Autocuration",4,,"CHEMBL730079","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,11,589,425,"A Active",1.0,0.59,0.55,0.61,2194279,"CHEMBRIDGE","7202723"
1038596,"InChI=1S/C20H21N2/c1-21(2)18-12-8-16(9-13-18)10-14-19-15-11-17-6-4-5-7-20(17)22(19)3/h4-15H,1-3H3/q+1","CN(C)c1ccc(\C=C\c2ccc3ccccc3[n+]2C)cc1","SJ000866797-1",6882642,752493,51887,1491577,,39810.7,"nM",1,"Potency","active",,"PUBCHEM_BIOASSAY: qHTS for Inhibitors of Polymerase Iota. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588623]","F",,"confirmatory",,,,,,,100972,"D",9,"Autocuration",7,"588590","CHEMBL1794483","SINGLE PROTEIN","DNA polymerase iota",9606,"Homo sapiens",0,12,868,,"A Active",0.97,0.76,0.58,1.3,207143011,"ENAMINE","Z56758412"
1038596,"InChI=1S/C20H21N2/c1-21(2)18-12-8-16(9-13-18)10-14-19-15-11-17-6-4-5-7-20(17)22(19)3/h4-15H,1-3H3/q+1","CN(C)c1ccc(\C=C\c2ccc3ccccc3[n+]2C)cc1","SJ000866797-1",6894739,752496,51887,1491577,,39810.7,"nM",1,"Potency","active",,"PUBCHEM_BIOASSAY: qHTS Assay for the Inhibitors of Human Flap endonuclease 1 (FEN1). (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID488813]","F",,"confirmatory",,,,,,,100144,"D",9,"Autocuration",7,"588795","CHEMBL1794486","SINGLE PROTEIN","Flap endonuclease 1",9606,"Homo sapiens",0,12,868,,"A Active",0.97,0.76,0.58,1.3,207143011,"ENAMINE","Z56758412"
1038596,"InChI=1S/C20H21N2/c1-21(2)18-12-8-16(9-13-18)10-14-19-15-11-17-6-4-5-7-20(17)22(19)3/h4-15H,1-3H3/q+1","CN(C)c1ccc(\C=C\c2ccc3ccccc3[n+]2C)cc1","SJ000866797-1",6958343,752563,51887,1491577,,7079.5,"nM",1,"Potency","active",,"PUBCHEM_BIOASSAY: qHTS for Inhibitors of TGF-b: Cytotox Counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588855, AID588860]","F",,"confirmatory","Homo sapiens",9606,,,"HepG2",,81020,"N",1,"Autocuration",7,"588856","CHEMBL1794553","CELL-LINE","HepG2",9606,"Homo sapiens",0,12,868,,"A Active",0.97,0.76,0.58,1.3,207143011,"ENAMINE","Z56758412"
1038596,"InChI=1S/C20H21N2/c1-21(2)18-12-8-16(9-13-18)10-14-19-15-11-17-6-4-5-7-20(17)22(19)3/h4-15H,1-3H3/q+1","CN(C)c1ccc(\C=C\c2ccc3ccccc3[n+]2C)cc1","SJ000866797-1",7025962,752546,51887,1491577,,50118.7,"nM",1,"Potency","active",,"PUBCHEM_BIOASSAY: qHTS for Inhibitors of Polymerase Kappa. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588638]","F",,"confirmatory",,,,,,,100932,"D",9,"Autocuration",7,"588579","CHEMBL1794536","SINGLE PROTEIN","DNA polymerase kappa",9606,"Homo sapiens",0,12,868,,"A Active",0.97,0.76,0.58,1.3,207143011,"ENAMINE","Z56758412"
1038596,"InChI=1S/C20H21N2/c1-21(2)18-12-8-16(9-13-18)10-14-19-15-11-17-6-4-5-7-20(17)22(19)3/h4-15H,1-3H3/q+1","CN(C)c1ccc(\C=C\c2ccc3ccccc3[n+]2C)cc1","SJ000866797-1",7250901,752594,51887,1491577,,2511.9,"nM",1,"Potency","active",,"PUBCHEM_BIOASSAY: qHTS for Inhibitors of TGF-b. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID588856, AID588860]","F",,"confirmatory",,,,,,,103691,"D",9,"Autocuration",7,"588855","CHEMBL1794584","SINGLE PROTEIN","Mothers against decapentaplegic homolog 3",9606,"Homo sapiens",0,12,868,,"A Active",0.97,0.76,0.58,1.3,207143011,"ENAMINE","Z56758412"
1038596,"InChI=1S/C20H21N2/c1-21(2)18-12-8-16(9-13-18)10-14-19-15-11-17-6-4-5-7-20(17)22(19)3/h4-15H,1-3H3/q+1","CN(C)c1ccc(\C=C\c2ccc3ccccc3[n+]2C)cc1","SJ000866797-1",11468172,845105,51887,1491577,,2818.4,"nM",1,"Potency","inconclusive",,"PubChem BioAssay. A Quantitative High throughput Screen to Identify Chemical Modulators of PINK1 Expression. (Class of assay: confirmatory) ","F",,"confirmatory","Homo sapiens",9606,,,,,22226,"U",0,"Autocuration",7,"624263","CHEMBL2114716","UNCHECKED","Unchecked",,,0,12,868,,"A Active",0.97,0.76,0.58,1.3,207143011,"ENAMINE","Z56758412"
1038596,"InChI=1S/C20H21N2/c1-21(2)18-12-8-16(9-13-18)10-14-19-15-11-17-6-4-5-7-20(17)22(19)3/h4-15H,1-3H3/q+1","CN(C)c1ccc(\C=C\c2ccc3ccccc3[n+]2C)cc1","SJ000866797-1",12894732,954272,51887,1491577,,100.0,"nM",1,"Potency","active",,"PubChem BioAssay. qHTS for Inhibitors of human tyrosyl-DNA phosphodiesterase 1 (TDP1): qHTS in cells in absence of CPT. (Class of assay: confirmatory) ","F",,"confirmatory",,,,,,,22226,"N",0,"Autocuration",7,"686978","CHEMBL2354221","UNCHECKED","Unchecked",,,0,12,868,,"A Active",0.97,0.76,0.58,1.3,207143011,"ENAMINE","Z56758412"
1038596,"InChI=1S/C20H21N2/c1-21(2)18-12-8-16(9-13-18)10-14-19-15-11-17-6-4-5-7-20(17)22(19)3/h4-15H,1-3H3/q+1","CN(C)c1ccc(\C=C\c2ccc3ccccc3[n+]2C)cc1","SJ000866797-1",13150197,954305,51887,1491577,,89.1,"nM",1,"Potency","active",,"PubChem BioAssay. qHTS for Inhibitors of human tyrosyl-DNA phosphodiesterase 1 (TDP1): qHTS in cells in presence of CPT. (Class of assay: confirmatory) ","F",,"confirmatory",,,,,,,22226,"N",0,"Autocuration",7,"686979","CHEMBL2354254","UNCHECKED","Unchecked",,,0,12,868,,"A Active",0.97,0.76,0.58,1.3,207143011,"ENAMINE","Z56758412"
1038596,"InChI=1S/C20H21N2/c1-21(2)18-12-8-16(9-13-18)10-14-19-15-11-17-6-4-5-7-20(17)22(19)3/h4-15H,1-3H3/q+1","CN(C)c1ccc(\C=C\c2ccc3ccccc3[n+]2C)cc1","SJ000866797-1",13162488,954333,51887,1491577,,14125.4,"nM",1,"Potency","inactive",,"PubChem BioAssay. qHTS of alpha-syn Inhibitors. (Class of assay: confirmatory) ","F",,"confirmatory",,,,,,,102780,"D",9,"Autocuration",7,"652106","CHEMBL2354282","SINGLE PROTEIN","Alpha-synuclein",9606,"Homo sapiens",0,12,868,,"A Active",0.97,0.76,0.58,1.3,207143011,"ENAMINE","Z56758412"
1038596,"InChI=1S/C20H21N2/c1-21(2)18-12-8-16(9-13-18)10-14-19-15-11-17-6-4-5-7-20(17)22(19)3/h4-15H,1-3H3/q+1","CN(C)c1ccc(\C=C\c2ccc3ccccc3[n+]2C)cc1","SJ000866797-1",14061565,1301460,51887,1491577,,10000.0,"nM",1,"Potency","inactive",,"PubChem BioAssay. qHTS for Stage-Specific Inhibitors of Vaccinia Orthopoxvirus: mCherry Reporter Primary qHTS.   (Class of assay: confirmatory) ","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"720579","CHEMBL3215017","UNCHECKED","Unchecked",,,0,12,868,,"A Active",0.97,0.76,0.58,1.3,207143011,"ENAMINE","Z56758412"
1038596,"InChI=1S/C20H21N2/c1-21(2)18-12-8-16(9-13-18)10-14-19-15-11-17-6-4-5-7-20(17)22(19)3/h4-15H,1-3H3/q+1","CN(C)c1ccc(\C=C\c2ccc3ccccc3[n+]2C)cc1","SJ000866797-1",14313605,1301709,51887,1491577,,10000.0,"nM",1,"Potency","inactive",,"PubChem BioAssay. qHTS for Stage-Specific Inhibitors of Vaccinia Orthopoxvirus: Venus Reporter Primary qHTS.   (Class of assay: confirmatory) ","F",,"confirmatory",,,,,,,22226,"U",0,"Autocuration",7,"720580","CHEMBL3215270","UNCHECKED","Unchecked",,,0,12,868,,"A Active",0.97,0.76,0.58,1.3,207143011,"ENAMINE","Z56758412"
539495,"InChI=1S/C21H15Cl2N3O/c22-14-7-9-15(17(23)12-14)20(26-18-5-1-2-10-24-18)16-8-6-13-4-3-11-25-19(13)21(16)27/h1-12,20,27H,(H,24,26)","Oc1c(ccc2cccnc12)C(Nc3ccccn3)c4ccc(Cl)cc4Cl","SJ000866810-1",2814452,586268,48285,839902,"=",1.0,"%",1,"Inhibition",,,"GSK_TCMDC: Inhibition of Plasmodium falciparum 3D7 LDH activity, using an LDH reporter assay. Test compounds present at 2uM","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Autocuration",2,,"CHEMBL1054502","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,13,100,,"A Active",0.99,0.84,0.74,1.0,2145149,"ENAMINE","Z56842924"
539495,"InChI=1S/C21H15Cl2N3O/c22-14-7-9-15(17(23)12-14)20(26-18-5-1-2-10-24-18)16-8-6-13-4-3-11-25-19(13)21(16)27/h1-12,20,27H,(H,24,26)","Oc1c(ccc2cccnc12)C(Nc3ccccn3)c4ccc(Cl)cc4Cl","SJ000866810-1",2817881,586271,48285,839902,"=",4.64,"%",1,"IFI",,,"GSK_TCMDC: Inhibition Frequency Index (IFI). The number of non-kinase HTS assays where a compound showed > 50 % inhibition, expressed as a percentage of the number of such assays in which the compound was tested","F",,,,,,,,,22226,"U",0,"Autocuration",2,,"CHEMBL1054505","UNCHECKED","Unchecked",,,0,13,100,,"A Active",0.99,0.84,0.74,1.0,2145149,"ENAMINE","Z56842924"
539495,"InChI=1S/C21H15Cl2N3O/c22-14-7-9-15(17(23)12-14)20(26-18-5-1-2-10-24-18)16-8-6-13-4-3-11-25-19(13)21(16)27/h1-12,20,27H,(H,24,26)","Oc1c(ccc2cccnc12)C(Nc3ccccn3)c4ccc(Cl)cc4Cl","SJ000866810-1",2825727,586267,48285,839902,"=",60.0,"%",1,"Inhibition",,,"GSK_TCMDC: Inhibition of Plasmodium falciparum Dd2 in whole red blood cells, using parasite LDH activity as an index of growth. Test compounds present at 2uM","F",,,"Plasmodium falciparum",5833,"Dd2",,,,50425,"N",1,"Autocuration",2,,"CHEMBL1054501","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,13,100,,"A Active",0.99,0.84,0.74,1.0,2145149,"ENAMINE","Z56842924"
539495,"InChI=1S/C21H15Cl2N3O/c22-14-7-9-15(17(23)12-14)20(26-18-5-1-2-10-24-18)16-8-6-13-4-3-11-25-19(13)21(16)27/h1-12,20,27H,(H,24,26)","Oc1c(ccc2cccnc12)C(Nc3ccccn3)c4ccc(Cl)cc4Cl","SJ000866810-1",2847278,586270,48285,839902,"=",42.0,"%",1,"Inhibition",,,"GSK_TCMDC: Percent inhibition of human HepG2 cell line. Test compounds present at 10uM.","F",,,"Homo sapiens",9606,,,"HepG2",,81020,"N",1,"Autocuration",2,,"CHEMBL1054504","CELL-LINE","HepG2",9606,"Homo sapiens",0,13,100,,"A Active",0.99,0.84,0.74,1.0,2145149,"ENAMINE","Z56842924"
539495,"InChI=1S/C21H15Cl2N3O/c22-14-7-9-15(17(23)12-14)20(26-18-5-1-2-10-24-18)16-8-6-13-4-3-11-25-19(13)21(16)27/h1-12,20,27H,(H,24,26)","Oc1c(ccc2cccnc12)C(Nc3ccccn3)c4ccc(Cl)cc4Cl","SJ000866810-1",2860384,586269,48285,839902,"=",891.91,"nM",1,"XC50",,,"GSK_TCMDC: Inhibition of Plasmodium falciparum 3D7 in whole erythrocytes, using parasite LDH activity as an index of growth.","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Autocuration",2,,"CHEMBL1054503","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,13,100,,"A Active",0.99,0.84,0.74,1.0,2145149,"ENAMINE","Z56842924"
539495,"InChI=1S/C21H15Cl2N3O/c22-14-7-9-15(17(23)12-14)20(26-18-5-1-2-10-24-18)16-8-6-13-4-3-11-25-19(13)21(16)27/h1-12,20,27H,(H,24,26)","Oc1c(ccc2cccnc12)C(Nc3ccccn3)c4ccc(Cl)cc4Cl","SJ000866810-1",2878772,586266,48285,839902,"=",88.0,"%",1,"Inhibition",,,"GSK_TCMDC: Inhibition of Plasmodium falciparum 3D7 in whole red blood cells, using parasite LDH activity as an index of growth. Test compounds present at 2uM","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Autocuration",2,,"CHEMBL1054500","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",0,13,100,,"A Active",0.99,0.84,0.74,1.0,2145149,"ENAMINE","Z56842924"
